player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner,Icon URL
Worria-Nightslayer,2025-04-05,20:44:00,1743907586-11,[Medallion of Steadfast Might],17065,item:17065::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff1eff00|Hitem:12026::::::220:486467072:60:::::::::|h[Quicksilver Pendant of Strength]|h|r,,3,False,Miscellaneous,Neck,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-03-20,20:53:00,1742525744-3,[Medallion of Steadfast Might],17065,item:17065::::::::60,Mainspec/Need,4,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:18404::::::::60:::::::::|h[Onyxia Tooth Pendant]|h|r,,1,False,Miscellaneous,Neck,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-03-20,21:05:00,1742526421-12,[Aged Core Leather Gloves],18823,item:18823::::::::60,Offspec/Greed,2,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:14551:927:::::::60:::::::::|h[Edgemaster's Handguards]|h|r,,2,False,Leather,Hands,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-04-04,22:28:00,1743827372-3,[Elementium Threaded Cloak],19386,item:19386::::::::60,Offspec,2,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138:2463:::::::60:::::::::|h[Onyxia Scale Cloak]|h|r,,3,False,Cloth,Back,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-04-05,20:47:00,1743907775-15,[Helm of Might],16866,item:16866::::::::60,Offspec,3,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:12640:1505:::::::60:::::::::|h[Lionheart Helm]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-04-05,20:50:00,1743907913-19,[Wristguards of True Flight],18812,item:18812::::::::60,Upgrade,3,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:12936::::::::60:::::::::|h[Battleborn Armbraces]|h|r,,2,False,Mail,Wrist,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-04-05,21:20:00,1743909738-23,[Helm of Wrath],16963,item:16963::::::::60,Offspec,2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640:1505:::::::60:::::::::|h[Lionheart Helm]|h|r,,3,False,Plate,Head,,Onyxia,
Barricade-Nightslayer,2025-04-11,21:18:00,1744427962-8,[Waistband of Wrath],16960,item:16960::::::::60,Offspec,5,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:13142::::::::60:::::::::|h[Brigam Girdle]|h|r,,3,False,Plate,Waist,3 set,Blonde-Nightslayer,
Barricade-Nightslayer,2025-04-19,20:35:00,1745116563-2,[Sabatons of Might],16862,item:16862::::::::60,Offspec,4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:22858:911:::::::60:::::::::|h[Blood Guard's Plate Greaves]|h|r,,3,False,Plate,Feet,6/8 need this for 5 set wearing LHH for tanking,Blonde-Nightslayer,
Barricade-Nightslayer,2025-05-03,20:22:00,1746325367-10,[Striker's Mark],17069,item:17069::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:18323:664:::::::60:::::::::|h[Satyr's Bow]|h|r,,1,False,Bows,Ranged,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-05-03,21:47:00,1746330520-0,[Warblade of the Hakkari],19866,item:19866::::::::60,BiS,0,WARRIOR,Zul'Gurub-20 Player,High Priestess Arlokk,148,309,20,|cffa335ee|Hitem:19324:1900:::::::60:::::::::|h[The Lobotomizer]|h|r,,1,False,One-Handed Swords,Off Hand,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-05-09,20:51:00,1746845498-1,[Drake Talon Pauldrons],19394,item:19394::::::::60,BiS,2,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:23243:2483:::::::60:::::::::|h[Champion's Plate Shoulders]|h|r,,1,False,Plate,Shoulder,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-05-09,20:57:00,1746845863-11,[Styleen's Impeding Scarab],19431,item:19431::::::::60,Offspec,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,3,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-05-10,21:32:00,1746934401-19,[Overlord's Onyx Band],19912,item:19912::::::::60,Offspec,0,WARRIOR,Zul'Gurub-20 Player,Hakkar,148,309,20,|cffa335ee|Hitem:22722::::::::60:::::::::|h[Seal of the Gurubashi Berserker]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,3,False,Miscellaneous,Finger,Give it to Mudblood,Blonde-Nightslayer,
Barricade-Nightslayer,2025-05-16,21:48:00,1747453809-18,[Pauldrons of Might],16868,item:16868::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19394:2483:::::::60:::::::::|h[Drake Talon Pauldrons]|h|r,,1,False,Plate,Shoulder,* SET BABY,Blonde-Nightslayer,
Barricade-Nightslayer,2025-05-23,20:32:00,1748054010-12,[Malfurion's Blessed Bulwark],19405,item:19405::::::::60,BiS,3,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:12757:1891:::::::60:::::::::|h[Breastplate of Bloodthirst]|h|r,,1,False,Leather,Chest,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-06-06,21:52:00,1749268463-10,[Aurastone Hammer],17105,item:17105::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19865:1900:::::::60:::::::::|h[Warblade of the Hakkari]|h|r,|cffa335ee|Hitem:19866:1900:::::::60:::::::::|h[Warblade of the Hakkari]|h|r,3,False,One-Handed Maces,One-Hand,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-06-20,20:48:00,1750474144-5,[Lifegiving Gem],19341,item:19341::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,3,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-06-21,20:33:00,1750559592-4,[Dragon's Blood Cape],17107,item:17107::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13340:849:::::::60:::::::::|h[Cape of the Black Baron]|h|r,,2,False,Cloth,Back,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-06-21,20:34:00,1750559671-7,[Drillborer Disk],17066,item:17066::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19866:1900:::::::60:::::::::|h[Warblade of the Hakkari]|h|r,,2,False,Shields,Off Hand,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-06-27,20:20:00,1751077249-21,[Pauldrons of Wrath],16961,item:16961::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::::|h[Drake Talon Pauldrons]|h|r,,3,False,Plate,Shoulder,,Blonde-Nightslayer,
Barricade-Nightslayer,2025-07-25,20:51:00,1753498290-10,[Boots of the Fallen Hero],21688,item:21688::::::::60,BiS,0,WARRIOR,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:16545:911:::::::60:::::::::|h[General's Plate Boots]|h|r,,1,False,Plate,Feet,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-03-29,21:14:00,1743304576-14,[Helm of Might],16866,item:16866::::::::60,Offspec,4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:12640:1506:::::::60:::::::::|h[Lionheart Helm]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-03-29,21:37:00,1743305956-20,[Head of Onyxia],18422,item:18422::::::::60,BiS,4,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,False,Quest,,,Onyxia,
Itsblinkz-Nightslayer,2025-04-05,20:39:00,1743907288-7,[Legplates of Wrath],16962,item:16962::::::::60,Offspec,2,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:22873:2543:::::::60:::::::::|h[Legionnaire's Plate Leggings]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-04-11,20:45:00,1744426014-2,[Spineshatter],19335,item:19335::::::::60,Offspec,4,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,,3,False,One-Handed Maces,Main Hand,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-04-11,22:24:00,1744431912-10,[Drake Talon Cleaver],19353,item:19353::::::::60,BiS,2,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,1,False,Two-Handed Axes,Two-Hand,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-04-18,21:24:00,1745033118-10,[Styleen's Impeding Scarab],19431,item:19431::::::::60,Offspec,3,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,3,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-05-02,21:41:00,1746243719-16,[Elementium Threaded Cloak],19386,item:19386::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138::::::::60:::::::::|h[Onyxia Scale Cloak]|h|r,,3,False,Cloth,Back,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-05-02,22:04:00,1746245078-19,[Breastplate of Wrath],16966,item:16966::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16541::::::::60:::::::::|h[Warlord's Plate Armor]|h|r,,3,False,Plate,Chest,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-05-03,20:19:00,1746325197-5,[Onslaught Girdle],19137,item:19137::::::::60,BiS,1,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:13142::::::::60:::::::::|h[Brigam Girdle]|h|r,,1,False,Plate,Waist,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-05-09,22:42:00,1746852194-8,[Quick Strike Ring],18821,item:18821::::::::60,BiS,1,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13098::::::::60:::::::::|h[Painweaver Band]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-05-09,22:42:00,1746852200-9,[Sabatons of Might],16862,item:16862::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16545:911:::::::60:::::::::|h[General's Plate Boots]|h|r,,3,False,Plate,Feet,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-06-27,20:16:00,1751076971-13,[Malfurion's Blessed Bulwark],19405,item:19405::::::::60,Upgrade,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16541:1891:::::::60:::::::::|h[Warlord's Plate Armor]|h|r,,2,False,Leather,Chest,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-07-18,20:11:00,1752891114-4,[Claw of the Black Drake],19365,item:19365::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:18828:1900:::::::60:::::::::|h[High Warlord's Cleaver]|h|r,,3,False,Fist Weapons,Main Hand,,Blonde-Nightslayer,
Itsblinkz-Nightslayer,2025-07-18,20:30:00,1752892254-8,[Chromatic Boots],19387,item:19387::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16545:911:::::::60:::::::::|h[General's Plate Boots]|h|r,,1,False,Plate,Feet,,Blonde-Nightslayer,
Dogystyle-Nightslayer,2025-06-13,20:41:00,1749868947-0,[Helm of Might],16866,item:16866::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:22718::::::::60:::::::::|h[Blooddrenched Mask]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Dogystyle-Nightslayer,2025-06-19,19:09:00,1750381815-0,[Head of Onyxia],18422,item:18422::::::::60,BiS,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,False,Quest,,,Blonde-Nightslayer,
Dogystyle-Nightslayer,2025-06-19,19:09:00,1750381832-2,[Helm of Wrath],16963,item:16963::::::::60,Offspec,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:22718::::::::60:::::::::|h[Blooddrenched Mask]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Dogystyle-Nightslayer,2025-06-20,20:48:00,1750474131-4,[Styleen's Impeding Scarab],19431,item:19431::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,3,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Dogystyle-Nightslayer,2025-06-27,20:20:00,1751077258-22,[Bracelets of Wrath],16959,item:16959::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19824:1885:::::::60:::::::::|h[Zandalar Vindicator's Armguards]|h|r,,3,False,Plate,Wrist,,Blonde-Nightslayer,
Lemonz-Nightslayer,2025-03-29,21:15:00,1743304590-16,[Gauntlets of Might],16863,item:16863::::::::60,Upgrade,5,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15063:927:::::::60:::::::::|h[Devilsaur Gauntlets]|h|r,,2,False,Plate,Hands,,Blonde-Nightslayer,
Lemonz-Nightslayer,2025-04-05,20:42:00,1743907478-9,[Brutality Blade],18832,item:18832::::::::60,BiS,1,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:17068:1900:::::::60:::::::::|h[Deathbringer]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,1,False,One-Handed Swords,One-Hand,,Blonde-Nightslayer,
Morgmug-Nightslayer,2025-04-25,22:09:00,1745640644-32,[Crown of Destruction],18817,item:18817::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:12587::::::::60:::::::::|h[Eye of Rend]|h|r,,2,False,Mail,Head,,Blonde-Nightslayer,
Morgmug-Nightslayer,2025-04-25,22:11:00,1745640771-35,[Legplates of Wrath],16962,item:16962::::::::60,Offspec,1,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15062::::::::60:::::::::|h[Devilsaur Leggings]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Morgmug-Nightslayer,2025-05-10,21:43:00,1746935069-23,[Runed Bloodstained Hauberk],19904,item:19904::::::::60,Offspec,0,WARRIOR,Zul'Gurub-20 Player,Gahz'ranka,148,309,20,|cff0070dd|Hitem:22872::::::::60:::::::::|h[Legionnaire's Plate Hauberk]|h|r,,3,False,Mail,Chest,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-03-20,21:00:00,1742526139-8,[Wristguards of True Flight],18812,item:18812::::::::60,Mainspec/Need,6,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:12936:856:::::::60:::::::::|h[Battleborn Armbraces]|h|r,,1,False,Mail,Wrist,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-03-20,21:02:00,1742526250-11,[Breastplate of Might],16865,item:16865::::::::60,Offspec/Greed,4,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:11726:1891:::::::60:::::::::|h[Savage Gladiator Chain]|h|r,,2,False,Plate,Chest,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-03-21,22:09:00,1742616524-9,[Sabatons of Wrath],16965,item:16965::::::::60,Mainspec/Need,5,WARRIOR,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:20039:929:::::867:1571615616:60:::::::::|h[Dark Iron Boots of the Eagle]|h|r,,1,False,Plate,Feet,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-04-04,22:39:00,1743828062-6,[Circle of Applied Force],19432,item:19432::::::::60,BiS,3,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:17713::::::::60:::::::::|h[Blackstone Ring]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-04-04,22:46:00,1743828438-11,[Gauntlets of Wrath],16964,item:16964::::::::60,Offspec,3,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:14551:927:::::::60:::::::::|h[Edgemaster's Handguards]|h|r,,3,False,Plate,Hands,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-04-11,21:18:00,1744428004-9,[Lifegiving Gem],19341,item:19341::::::::60,BiS,2,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-04-11,22:31:00,1744432356-16,[Drake Talon Pauldrons],19394,item:19394::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:23243:2483:::::::60:::::::::|h[Champion's Plate Shoulders]|h|r,,1,False,Plate,Shoulder,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-04-18,21:25:00,1745033171-11,[Cloak of Firemaw],19398,item:19398::::::::60,BiS,2,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138:2463:::::::60:::::::::|h[Onyxia Scale Cloak]|h|r,,1,False,Cloth,Back,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-04-19,20:39:00,1745116806-8,[Band of Accuria],17063,item:17063::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19432::::::::60:::::::::|h[Circle of Applied Force]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-06-06,20:18:00,1749262782-3,[Chromatic Boots],19387,item:19387::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16545:911:::::::60:::::::::|h[General's Plate Boots]|h|r,,1,False,Plate,Feet,,Blonde-Nightslayer,
Decapitator-Nightslayer,2025-07-11,21:47:00,1752292096-9,[Wild Growth Spaulders],18810,item:18810::::::::60,Pass,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::::|h[Drake Talon Pauldrons]|h|r,,PASS,False,Leather,Shoulder,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-04-25,21:23:00,1745637884-21,[Brutality Blade],18832,item:18832::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,2,False,One-Handed Swords,One-Hand,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-02,21:40:00,1746243676-15,[Draconic Avenger],19354,item:19354::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,3,False,Two-Handed Axes,Two-Hand,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-03,20:20:00,1746325304-9,[Earthshaker],17073,item:17073::::::::60,Offspec,1,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,3,False,Two-Handed Maces,Two-Hand,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-09,20:51:00,1746845520-3,[Red Dragonscale Protector],19348,item:19348::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19859:1900:::::::60:::::::::|h[Fang of the Faceless]|h|r,,3,False,Shields,Off Hand,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-09,20:59:00,1746845993-14,[Therazane's Link],19380,item:19380::::::::60,Pass,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13142::::::::60:::::::::|h[Brigam Girdle]|h|r,,PASS,False,Mail,Waist,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-09,21:49:00,1746849014-20,[Flamewaker Legplates],18861,item:18861::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16543::::::::60:::::::::|h[General's Plate Leggings]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-16,21:59:00,1747454470-34,[Breastplate of Might],16865,item:16865::::::::60,Offspec,0,WARRIOR,Kalimdor-,Ragnaros,0,1,0,|cffa335ee|Hitem:16541::::::::60:::::::::|h[Warlord's Plate Armor]|h|r,,3,False,Plate,Chest,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-23,21:23:00,1748057096-3,[Earthshaker],17073,item:17073::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16345:1900:::::::60:::::::::|h[High Warlord's Blade]|h|r,|cffa335ee|Hitem:23467:1900:::::::60:::::::::|h[High Warlord's Quickblade]|h|r,3,False,Two-Handed Maces,Two-Hand,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-30,21:45:00,1748663221-5,[Striker's Mark],17069,item:17069::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19853::::::::60:::::::::|h[Gurubashi Dwarf Destroyer]|h|r,,1,False,Bows,Ranged,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-05-31,19:22:00,1748741058-1,[Helm of Wrath],16963,item:16963::::::::60,Offspec,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16542::::::::60:::::::::|h[Warlord's Plate Headpiece]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-06-13,20:07:00,1749866909-7,[Gauntlets of Wrath],16964,item:16964::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:14551:927:::::::60:::::::::|h[Edgemaster's Handguards]|h|r,,3,False,Plate,Hands,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-06-13,20:08:00,1749866965-8,[The Untamed Blade],19334,item:19334::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16345:1900:::::::60:::::::::|h[High Warlord's Blade]|h|r,|cffa335ee|Hitem:23467:1900:::::::60:::::::::|h[High Warlord's Quickblade]|h|r,3,False,Two-Handed Swords,Two-Hand,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-06-13,21:15:00,1749871032-8,[Pauldrons of Might],16868,item:16868::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:23243:2606:::::::60:::::::::|h[Champion's Plate Shoulders]|h|r,,3,False,Plate,Shoulder,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-06-20,20:47:00,1750474073-2,[The Untamed Blade],19334,item:19334::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Unknown,9,469,40,|cffa335ee|Hitem:16345:1900:::::::60:::::::::|h[High Warlord's Blade]|h|r,|cffa335ee|Hitem:23467:1900:::::::60:::::::::|h[High Warlord's Quickblade]|h|r,3,False,Two-Handed Swords,Two-Hand,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-06-21,20:32:00,1750559583-3,[Pauldrons of Might],16868,item:16868::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16544:2606:::::::60:::::::::|h[Warlord's Plate Shoulders]|h|r,,3,False,Plate,Shoulder,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-06-27,20:46:00,1751078795-25,[Gauntlets of Might],16863,item:16863::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:14551:927:::::::60:::::::::|h[Edgemaster's Handguards]|h|r,,3,False,Plate,Hands,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-06-27,21:05:00,1751079911-28,[Sabatons of Might],16862,item:16862::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16545:911:::::::60:::::::::|h[General's Plate Boots]|h|r,,3,False,Plate,Feet,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-07-11,21:46:00,1752291992-5,[Onslaught Girdle],19137,item:19137::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19823::::::::60:::::::::|h[Zandalar Vindicator's Belt]|h|r,,1,False,Plate,Waist,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-07-18,20:11:00,1752891125-6,[Drake Talon Pauldrons],19394,item:19394::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:23243:2606:::::::60:::::::::|h[Champion's Plate Shoulders]|h|r,,3,False,Plate,Shoulder,,Blonde-Nightslayer,
Theliön-Nightslayer,2025-07-18,20:56:00,1752893835-18,[Gauntlets of Might],16863,item:16863::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:14551:927:::::::60:::::::::|h[Edgemaster's Handguards]|h|r,,3,False,Plate,Hands,,Blonde-Nightslayer,
